id ArxivID TeamSize authors.n cited_by_count news policy speed NFigures
https://openalex.org/W3151512078 2404.19528 26 26 21 1 0 -383 10
https://openalex.org/W3211925124 2404.19528 4 4 9 3 0 -902 12
https://openalex.org/W3087055808 2404.19528 13 13 22 2 0 -502 7
https://openalex.org/W3096875040 2404.19528 6 6 16 0 0 -416 4
https://openalex.org/W3198748197 2404.19528 2 2 17 0 0 -539 4
https://openalex.org/W3022887008 2404.19528 1 1 12 0 0 -169 6
https://openalex.org/W4213023586 2404.19528 6 6 12 0 0 -707 32
https://openalex.org/W3138883254 2404.19528 4 4 18 1 1 -380 6
https://openalex.org/W3155828655 2404.19528 3 3 12 0 0 -399 4
https://openalex.org/W3167731532 2404.19528 4 4 14 NA NA -296 2
https://openalex.org/W4226366218 2404.19528 3 3 5 0 0 -887 2
https://openalex.org/W3209302327 2404.19528 7 7 21 0 0 -595 23
https://openalex.org/W3015655164 2404.19528 4 4 15 2 0 -120 4
https://openalex.org/W4214806632 2404.19528 15 15 19 0 0 -723 22
https://openalex.org/W4309391444 2404.19528 4 4 15 NA NA -988 2
https://openalex.org/W3189664040 2404.19528 1 1 15 0 0 -554 7
https://openalex.org/W4308514785 2404.19528 4 4 22 1 0 -972 13
https://openalex.org/W4283831560 2404.19528 6 6 0 NA NA -661 4
https://openalex.org/W3152434369 2404.19528 3 3 5 0 0 -355 5
https://openalex.org/W4214747463 2404.19528 4 4 10 1 0 -689 20
https://openalex.org/W3136560205 2404.19528 1 1 7 0 0 -455 13
https://openalex.org/W4299281084 2404.19528 2 2 0 NA NA -296 3
https://openalex.org/W4220961412 2404.19528 4 4 3 0 0 -740 8
https://openalex.org/W3127119892 2404.19528 1 1 7 0 0 -323 10
https://openalex.org/W3185974171 2404.19528 6 6 18 0 0 -820 20
https://openalex.org/W3127663419 2404.19528 12 12 23 0 0 -336 11
https://openalex.org/W3104468709 2404.19528 3 3 9 0 0 -266 7
https://openalex.org/W3034945051 2404.19528 5 5 10 0 0 -537 21
https://openalex.org/W4288079217 2404.19528 5 5 2 0 0 -222 7
https://openalex.org/W3213390745 2404.19528 10 10 15 0 0 -608 8
https://openalex.org/W4318718455 2404.19528 6 5 9 0 0 -1026 10
https://openalex.org/W3049743830 2404.19528 7 7 7 9 0 -637 4
https://openalex.org/W3016432697 2404.19528 3 3 7 0 0 -235 12
https://openalex.org/W3183362231 2404.19528 3 3 14 5 0 -506 6
https://openalex.org/W4280555003 2404.19528 10 10 0 NA NA -661 6
https://openalex.org/W3165254807 2404.19528 2 2 5 NA NA -296 5
https://openalex.org/W4221141975 2404.19528 3 3 0 NA NA -661 7
https://openalex.org/W4293170765 2404.19528 4 4 0 NA NA -661 13
https://openalex.org/W4221063382 2404.19528 4 4 11 0 0 -720 42
https://openalex.org/W4226319547 2404.19528 2 2 0 NA NA -661 7
https://openalex.org/W4286958816 2404.19528 1 1 0 NA NA -296 6
https://openalex.org/W3168361614 2404.19528 2 2 4 0 0 -505 6
https://openalex.org/W3020614184 2404.19528 4 4 8 0 0 -163 9
https://openalex.org/W4224903191 2404.19528 2 2 0 NA NA -661 8
https://openalex.org/W4226306626 2404.19528 4 4 0 NA NA -661 5
https://openalex.org/W3162901069 2404.19528 3 3 14 0 0 -378 4
https://openalex.org/W2973271993 2404.19528 4 4 5 0 0 -119 5
https://openalex.org/W3082663848 2404.19528 2 2 0 0 0 -174 3
https://openalex.org/W4282967569 2404.19528 3 3 7 0 0 -812 4
https://openalex.org/W4284714478 2404.19528 3 3 0 NA NA -661 4
https://openalex.org/W4221151342 2404.19528 2 2 0 NA NA -661 6
https://openalex.org/W4221152289 2404.19528 3 3 0 NA NA -661 1
https://openalex.org/W4283828448 2404.19528 4 4 0 NA NA -661 7
https://openalex.org/W3171050460 2404.19528 3 3 0 NA NA -296 5
https://openalex.org/W4205565295 2404.19528 1 1 0 0 0 -630 13
https://openalex.org/W4303488445 2404.19528 2 2 0 NA NA -296 9
https://openalex.org/W4225982898 2404.19528 3 3 0 NA NA -661 13
https://openalex.org/W4287107375 2404.19528 2 2 0 NA NA -296 4
https://openalex.org/W3035867318 2404.19528 2 2 9 0 0 -101 6
https://openalex.org/W3122847718 2404.19528 6 6 0 NA NA -296 11
https://openalex.org/W4320484775 2404.19528 3 3 0 NA NA -661 7
https://openalex.org/W4284972196 2404.19528 1 1 0 NA NA -661 2
https://openalex.org/W4293054842 2404.19528 9 9 7 NA NA -296 17
https://openalex.org/W4287186288 2404.19528 5 5 0 NA NA -296 7
https://openalex.org/W4225956699 2404.19528 23 23 3 NA NA -296 6
https://openalex.org/W3193069838 2404.19528 6 6 0 0 0 -510 8
https://openalex.org/W3166666354 2404.19528 5 5 0 NA NA -296 3
https://openalex.org/W4287274011 2404.19528 4 4 0 NA NA -296 19
https://openalex.org/W3211965880 2404.19528 3 3 6 NA NA -296 5
https://openalex.org/W3128279246 2404.19528 5 5 0 NA NA -296 4
https://openalex.org/W4287393211 2404.19528 1 1 0 NA NA -296 18
https://openalex.org/W3135143542 2404.19528 3 3 0 NA NA -296 7
https://openalex.org/W3107899304 2404.19528 6 6 7 2 0 -363 12
https://openalex.org/W4287080897 2404.19528 1 1 0 NA NA -296 4
https://openalex.org/W4286980167 2404.19528 4 4 0 NA NA -296 10
https://openalex.org/W4287240663 2404.19528 7 7 8 NA NA -296 4
https://openalex.org/W4226185197 2404.19528 5 5 0 NA NA -661 2
https://openalex.org/W4225293076 2404.19528 4 4 0 NA NA -661 8
https://openalex.org/W4296943532 2404.19528 4 4 0 NA NA -296 31
https://openalex.org/W4309970806 2404.19528 3 3 0 NA NA -296 3
https://openalex.org/W4221148087 2404.19528 4 4 0 NA NA -661 7
https://openalex.org/W3159774911 2404.19528 3 3 10 NA NA -296 6
https://openalex.org/W3189646077 2404.19528 3 3 0 0 0 -520 7
https://openalex.org/W4286851494 2404.19528 2 2 0 NA NA -296 5
https://openalex.org/W4287018135 2404.19528 4 4 0 NA NA -296 2
https://openalex.org/W4226381563 2404.19528 2 2 4 0 0 -296 2
https://openalex.org/W4221139924 2404.19528 6 6 0 NA NA -661 5
https://openalex.org/W4307698504 2404.19528 3 3 0 NA NA -296 4
https://openalex.org/W4220848829 2404.19528 4 4 0 NA NA -719 11
https://openalex.org/W4287186604 2404.19528 2 2 0 NA NA -296 14
https://openalex.org/W4286949388 2404.19528 2 2 0 NA NA -296 4
https://openalex.org/W4302380925 2404.19528 2 2 0 NA NA -661 6
https://openalex.org/W4311832005 2404.19528 8 8 0 NA NA -661 6
https://openalex.org/W4297632735 2404.19528 2 2 0 NA NA -661 6
https://openalex.org/W4221161423 2404.19528 2 2 0 NA NA -661 21
https://openalex.org/W3205161170 2404.19528 4 4 0 NA NA -296 9
https://openalex.org/W3081399468 2404.19528 4 4 5 0 0 -143 5
https://openalex.org/W4287375903 2404.19528 2 2 0 NA NA -296 67
https://openalex.org/W4286340372 2404.19528 3 3 0 NA NA -661 10
https://openalex.org/W4281867849 2404.19528 1 1 0 NA NA -661 4
https://openalex.org/W4281676304 2404.19528 4 4 0 NA NA -661 9
https://openalex.org/W4295871987 2404.19528 6 6 0 NA NA -661 3
https://openalex.org/W4296156938 2404.19528 1 1 0 NA NA -661 16
https://openalex.org/W4283824939 2404.19528 2 2 0 NA NA -661 4
https://openalex.org/W3193339056 2404.19528 2 2 3 NA NA -296 7
https://openalex.org/W3130390972 2404.19528 7 7 0 NA NA -296 4
https://openalex.org/W4292215089 2404.19528 2 2 0 NA NA -661 7
https://openalex.org/W4287182009 2404.19528 4 4 0 NA NA -296 9
https://openalex.org/W4286850902 2404.19528 3 3 0 NA NA -296 3
https://openalex.org/W4289785662 2404.19528 4 4 0 NA NA -661 8
https://openalex.org/W4226194531 2404.19528 4 4 0 NA NA -296 10
https://openalex.org/W4213460735 2404.19528 6 6 0 0 0 -661 7
https://openalex.org/W4287068135 2404.19528 3 3 0 NA NA -296 6
https://openalex.org/W3110062768 2404.19528 2 2 3 NA NA -250 6
https://openalex.org/W4321747971 2404.19528 2 2 0 NA NA -296 4
https://openalex.org/W3151658051 2404.19528 3 3 0 NA NA -296 4
https://openalex.org/W4297800043 2404.19528 6 6 0 NA NA -296 7
https://openalex.org/W3131102121 2404.19528 3 3 0 NA NA -296 10
https://openalex.org/W3217587763 2404.19528 3 3 0 NA NA -296 5
https://openalex.org/W4224245716 2404.19528 1 1 0 NA NA -720 4
https://openalex.org/W4205664109 2404.19528 2 2 4 NA NA -664 3
https://openalex.org/W4303644980 2404.19528 4 4 3 0 0 -941 7
https://openalex.org/W4287160035 2404.19528 3 3 0 NA NA -296 3
https://openalex.org/W3207620709 2404.19528 3 3 10 0 0 -657 18
https://openalex.org/W4283161143 2404.19528 4 4 5 0 0 -831 7
https://openalex.org/W4280601779 2404.19528 4 4 0 NA NA -661 2
https://openalex.org/W4286989114 2404.19528 5 5 0 NA NA -296 6
https://openalex.org/W4320730361 2404.19528 3 3 0 NA NA -661 13
https://openalex.org/W3156306651 2404.19528 5 5 0 NA NA -296 4
https://openalex.org/W4224235799 2404.19528 3 3 0 NA NA -661 22
https://openalex.org/W4221140824 2404.19528 8 8 0 NA NA -661 13
https://openalex.org/W4286970539 2404.19528 1 1 0 NA NA -296 3
https://openalex.org/W4320340862 2404.19528 8 8 0 NA NA -661 4
https://openalex.org/W4283313518 2404.19528 3 3 0 NA NA -661 18
https://openalex.org/W4318540820 2404.19528 1 1 0 0 0 -1052 6
https://openalex.org/W4294534150 2404.19528 5 5 0 NA NA -661 8
https://openalex.org/W4226503061 2404.19528 6 6 0 NA NA -661 2
https://openalex.org/W4287546130 2404.19528 6 6 0 NA NA -296 14
https://openalex.org/W4321141189 2404.19528 5 5 0 NA NA -296 13
https://openalex.org/W4289550779 2404.19528 4 4 0 NA NA -661 7
https://openalex.org/W4200620022 2404.19528 4 4 5 0 0 -640 6
https://openalex.org/W3135541018 2404.19528 3 3 0 NA NA -296 6
https://openalex.org/W4287064771 2404.19528 10 10 0 NA NA -296 6
https://openalex.org/W4287270497 2404.19528 14 14 0 NA NA -296 5
https://openalex.org/W3165948542 2404.19528 4 4 0 NA NA -296 5
https://openalex.org/W4287029486 2404.19528 5 5 0 NA NA -296 3
https://openalex.org/W4307960849 2404.19528 7 7 0 NA NA -296 3
https://openalex.org/W4287020819 2404.19528 3 3 0 NA NA -296 8
https://openalex.org/W3157732946 2404.19528 4 4 0 NA NA -296 4
https://openalex.org/W4225858285 2404.19528 7 7 0 NA NA -296 9
https://openalex.org/W4307082036 2404.19528 5 5 0 NA NA -296 23
https://openalex.org/W4362718659 2404.19528 2 2 0 NA NA -296 4
https://openalex.org/W4287329471 2404.19528 6 6 0 NA NA -296 10
https://openalex.org/W3132321748 2404.19528 4 4 0 NA NA -296 8
https://openalex.org/W4286233303 2404.19528 3 3 3 NA NA -661 3
https://openalex.org/W3203690497 2404.19528 3 3 0 0 0 -661 10
https://openalex.org/W3045037094 2404.19528 2 2 3 4 0 -281 2
https://openalex.org/W3159354006 2404.19528 7 7 0 NA NA -296 6
https://openalex.org/W3138308052 2404.19528 3 3 4 0 0 -715 4
https://openalex.org/W3207454824 2404.19528 3 3 0 NA NA -296 8
https://openalex.org/W4294219386 2404.19528 4 4 4 0 0 -904 10
https://openalex.org/W3182958248 2404.19528 6 6 0 NA NA -296 8
https://openalex.org/W4287194742 2404.19528 1 1 0 NA NA -296 10
https://openalex.org/W4226427203 2404.19528 4 4 0 NA NA -661 7
https://openalex.org/W4307022684 2404.19528 2 2 0 NA NA -296 5
https://openalex.org/W3204308099 2404.19528 3 3 0 0 0 -570 10
https://openalex.org/W4307652886 2404.19528 8 8 0 NA NA -296 7
https://openalex.org/W4285123591 2404.19528 4 4 0 0 0 -661 6
https://openalex.org/W4213407712 2404.19528 2 2 5 NA NA -661 4
https://openalex.org/W4225788983 2404.19528 7 7 9 6 0 -832 5
https://openalex.org/W4307120708 2404.19528 1 1 0 NA NA -296 2
https://openalex.org/W4286984435 2404.19528 8 8 0 NA NA -296 8
https://openalex.org/W3216626269 2404.19528 2 2 0 NA NA -296 4
https://openalex.org/W4312132359 2404.19528 2 2 4 0 0 -1006 6
https://openalex.org/W3196800267 2404.19528 2 2 3 0 0 -1057 2
https://openalex.org/W3161357731 2404.19528 15 15 0 NA NA -296 3
https://openalex.org/W4288056172 2404.19528 5 5 0 NA NA -661 4
https://openalex.org/W4211184804 2404.19528 5 5 6 0 0 -701 4
https://openalex.org/W4302423096 2404.19528 5 5 0 NA NA -296 11
https://openalex.org/W4287206047 2404.19528 11 11 0 NA NA -296 3
https://openalex.org/W3174354308 2404.19528 4 4 0 NA NA -296 5
https://openalex.org/W4320488068 2404.19528 2 2 0 NA NA -661 7
https://openalex.org/W4225309761 2404.19528 6 6 0 NA NA -661 7
https://openalex.org/W4295992840 2404.19528 5 5 0 NA NA -661 7
https://openalex.org/W4287020233 2404.19528 8 8 0 NA NA -296 5
https://openalex.org/W4287184362 2404.19528 3 3 0 NA NA -296 12
https://openalex.org/W4297725762 2404.19528 3 3 0 NA NA -661 6
https://openalex.org/W4224981510 2404.19528 7 7 5 0 0 -847 4
https://openalex.org/W4293326825 2404.19528 4 4 0 NA NA -661 7
https://openalex.org/W4287644044 2404.19528 5 5 0 NA NA -296 5
https://openalex.org/W3206573961 2404.19528 2 2 0 NA NA -296 5
https://openalex.org/W3153321004 2404.19528 3 3 0 NA NA -296 2
https://openalex.org/W4287208474 2404.19528 3 3 0 NA NA -296 7
https://openalex.org/W4308716102 2404.19528 11 11 0 NA NA -296 8
https://openalex.org/W3170783757 2404.19528 3 3 0 NA NA -296 6
https://openalex.org/W3196831346 2404.19528 7 7 0 NA NA -296 4
https://openalex.org/W4306792761 2404.19528 7 7 0 NA NA -296 4
https://openalex.org/W4221162044 2404.19528 5 5 0 NA NA -661 3
https://openalex.org/W4295124802 2404.19528 1 1 0 NA NA -661 11
https://openalex.org/W4226106087 2404.19528 4 4 0 NA NA -661 15
https://openalex.org/W3154307982 2404.19528 7 7 0 0 0 -402 9
https://openalex.org/W4324103197 2404.19528 6 6 6 NA NA -296 6
https://openalex.org/W4287207371 2404.19528 4 4 0 NA NA -296 20
https://openalex.org/W4220924641 2404.19528 1 1 0 NA NA -661 3
https://openalex.org/W4320522408 2404.19528 2 2 0 NA NA -661 13
https://openalex.org/W4286587928 2404.19528 4 4 0 NA NA -661 5
https://openalex.org/W4223548765 2404.19528 5 5 0 NA NA -661 6
https://openalex.org/W4309427998 2404.19528 3 3 0 NA NA -296 15
https://openalex.org/W4295105753 2404.19528 5 5 0 NA NA -661 7
https://openalex.org/W3198239665 2404.19528 4 4 0 NA NA -296 6
https://openalex.org/W4287332766 2404.19528 4 4 0 NA NA -296 16
https://openalex.org/W3028906383 2404.19528 3 3 0 0 0 -60 4
https://openalex.org/W4294815499 2404.19528 3 3 0 NA NA -296 6
https://openalex.org/W4287553452 2404.19528 2 2 0 NA NA -296 9
https://openalex.org/W4394667539 2404.19528 8 8 0 NA NA -296 4
https://openalex.org/W4287113838 2404.19528 5 5 0 NA NA -296 8
https://openalex.org/W4297630188 2404.19528 3 3 0 NA NA -296 14
https://openalex.org/W4284969493 2404.19528 5 5 4 0 0 -892 4
https://openalex.org/W4307106471 2404.19528 1 1 0 NA NA -296 14
https://openalex.org/W4308072132 2404.19528 5 5 4 0 0 -1026 15
https://openalex.org/W4287365951 2404.19528 4 4 0 NA NA -296 6
https://openalex.org/W3196306014 2404.19528 2 2 10 0 0 -551 5
https://openalex.org/W4308064854 2404.19528 10 10 2 NA NA -296 4
https://openalex.org/W3121108960 2404.19528 8 8 0 NA NA -296 10
https://openalex.org/W4221138672 2404.19528 12 12 0 NA NA -661 9
https://openalex.org/W4286984756 2404.19528 3 3 0 NA NA -296 6
https://openalex.org/W4221146678 2404.19528 4 4 0 NA NA -661 6
https://openalex.org/W4292108251 2404.19528 6 6 0 NA NA -661 8
https://openalex.org/W4286976718 2404.19528 5 5 0 NA NA -296 5
https://openalex.org/W3134475970 2404.19528 9 9 554 29 0 -352 7
https://openalex.org/W4286895991 2404.19528 2 2 0 NA NA -296 10
https://openalex.org/W4287327092 2404.19528 6 6 0 NA NA -296 7
https://openalex.org/W4287202520 2404.19528 7 7 5 NA NA -296 5
https://openalex.org/W3034562519 2404.19528 30 30 427 16 3 -92 15
https://openalex.org/W4295005048 2404.19528 4 4 0 NA NA -296 14
https://openalex.org/W3127374549 2404.19528 3 3 0 NA NA -296 2
https://openalex.org/W4224863600 2404.19528 5 5 2 NA NA -661 7
https://openalex.org/W3166085894 2404.19528 3 3 6 NA NA -296 5
https://openalex.org/W3161496460 2404.19528 1 1 0 NA NA -296 7
https://openalex.org/W4280518613 2404.19528 4 4 0 NA NA -661 7
https://openalex.org/W4224979054 2404.19528 7 7 0 NA NA -661 7
https://openalex.org/W4295538077 2404.19528 7 7 0 NA NA -296 6
https://openalex.org/W4287328359 2404.19528 5 5 0 NA NA -296 19
https://openalex.org/W3200045093 2404.19528 3 3 3 NA NA -296 24
https://openalex.org/W4221167204 2404.19528 4 4 0 NA NA -661 6
https://openalex.org/W4287184830 2404.19528 9 9 0 NA NA -296 8
https://openalex.org/W4287076743 2404.19528 3 3 0 NA NA -296 5
https://openalex.org/W4286911483 2404.19528 2 2 0 NA NA -296 8
https://openalex.org/W3117593781 2404.19528 3 3 3 11 0 -204 4
https://openalex.org/W4286908008 2404.19528 1 1 5 NA NA -296 3
https://openalex.org/W4226380192 2404.19528 5 5 0 NA NA -296 8
https://openalex.org/W4286910581 2404.19528 3 3 0 NA NA -296 13
https://openalex.org/W4287367154 2404.19528 6 6 0 NA NA -296 1
https://openalex.org/W3158676870 2404.19528 1 1 4 0 0 -378 2
https://openalex.org/W4295691168 2404.19528 3 3 0 NA NA -661 2
https://openalex.org/W4287332945 2404.19528 8 8 0 NA NA -296 13
https://openalex.org/W4287262182 2404.19528 4 4 0 NA NA -296 14
https://openalex.org/W4287391065 2404.19528 1 1 0 NA NA -296 4
https://openalex.org/W4225512876 2404.19528 6 6 0 NA NA -661 3
https://openalex.org/W4386653091 2404.19528 3 3 0 NA NA -296 2
https://openalex.org/W4378610986 2404.19528 10 10 0 NA NA -296 6
https://openalex.org/W4287374598 2404.19528 2 2 0 NA NA -296 10
https://openalex.org/W3199592422 2404.19528 4 4 0 NA NA -296 6
https://openalex.org/W4309427092 2404.19528 6 6 0 NA NA -296 12
https://openalex.org/W4284891431 2404.19528 2 2 0 NA NA -661 5
https://openalex.org/W4285078418 2404.19528 2 2 0 NA NA -661 13
https://openalex.org/W3216112524 2404.19528 4 4 0 NA NA -296 8
https://openalex.org/W4224060657 2404.19528 5 5 0 NA NA -661 6
https://openalex.org/W3122196476 2404.19528 1 1 0 NA NA -296 11
https://openalex.org/W3215036083 2404.19528 2 2 5 0 0 -628 6
https://openalex.org/W4287394094 2404.19528 5 5 0 NA NA -296 5
https://openalex.org/W3120023931 2404.19528 10 10 0 NA NA -296 7
https://openalex.org/W4297198872 2404.19528 7 7 1 0 0 -928 7
https://openalex.org/W4287169436 2404.19528 5 5 4 NA NA -296 8
https://openalex.org/W4287332716 2404.19528 4 4 0 NA NA -296 8
https://openalex.org/W4200076759 2404.19528 1 1 2 0 0 -629 2
https://openalex.org/W4302779468 2404.19528 2 2 4 NA NA -661 10
https://openalex.org/W4394645181 2404.19528 5 5 0 NA NA -296 7
https://openalex.org/W4287269169 2404.19528 7 7 0 NA NA -296 4
https://openalex.org/W4226162779 2404.19528 2 2 0 NA NA -296 6
https://openalex.org/W4287278351 2404.19528 6 6 0 NA NA -296 8
https://openalex.org/W4221089096 2404.19528 13 13 2 0 0 -723 9
https://openalex.org/W4286527731 2404.19528 3 3 4 NA NA -661 5
https://openalex.org/W4286692862 2404.19528 5 5 0 NA NA -661 6
https://openalex.org/W4287182035 2404.19528 8 8 0 NA NA -296 10
https://openalex.org/W4287122903 2404.19528 3 3 2 NA NA -296 8
https://openalex.org/W3120515476 2404.19528 2 2 0 NA NA -296 5
https://openalex.org/W3167182125 2404.19528 3 3 3 0 0 -449 6
https://openalex.org/W4287183927 2404.19528 4 4 0 NA NA -296 9
https://openalex.org/W4287855015 2404.19528 6 6 2 0 0 -866 6
https://openalex.org/W4225353750 2404.19528 2 2 0 NA NA -296 7
https://openalex.org/W4312044964 2404.19528 3 3 2 0 0 -1078 2
https://openalex.org/W3216098909 2404.19528 2 2 4 NA NA -625 9
https://openalex.org/W4224043255 2404.19528 2 2 4 0 0 -850 3
https://openalex.org/W4225908409 2404.19528 2 2 3 NA NA -848 8
https://openalex.org/W4200633813 2404.19528 7 7 6 NA NA -296 5
https://openalex.org/W4394657299 2404.19528 1 1 0 NA NA -296 15
https://openalex.org/W4200630251 2404.19528 1 1 2 NA NA -296 3
https://openalex.org/W3201036196 2404.19528 2 2 0 NA NA -296 15
https://openalex.org/W3096108585 2404.19528 3 3 1 0 0 -812 9
https://openalex.org/W4287323939 2404.19528 2 2 5 NA NA -296 0
https://openalex.org/W4281702754 2404.19528 1 1 2 NA NA -661 3
https://openalex.org/W4286858199 2404.19528 1 1 1 NA NA -296 3
https://openalex.org/W4287004869 2404.19528 5 5 4 NA NA -296 9
https://openalex.org/W4293212596 2404.19528 136 100 1546 1 0 -873 5
https://openalex.org/W4285608420 2404.19528 1 1 2 NA NA -661 3
https://openalex.org/W4221152100 2404.19528 7 7 1 NA NA -661 8
https://openalex.org/W3202495750 2404.19528 5 5 2 NA NA -296 14
https://openalex.org/W4297183540 2404.19528 2 2 2 0 0 -927 9
https://openalex.org/W4226440380 2404.19528 3 3 0 NA NA -661 11
https://openalex.org/W4287241292 2404.19528 4 4 0 NA NA -296 5
https://openalex.org/W4394669133 2404.19528 4 4 0 NA NA -296 4
https://openalex.org/W4286890007 2404.19528 2 2 1 NA NA -296 2
https://openalex.org/W4286307993 2404.19528 3 3 2 0 0 -781 9
https://openalex.org/W4286859411 2404.19528 4 4 0 NA NA -296 4
https://openalex.org/W4224909985 2404.19528 3 3 1 NA NA -661 7
https://openalex.org/W4283207087 2404.19528 4 4 1 NA NA -661 10
https://openalex.org/W3166579624 2404.19528 5 5 3 NA NA -296 2
https://openalex.org/W4226499135 2404.19528 5 5 4 NA NA -296 3
https://openalex.org/W4287182641 2404.19528 6 6 2 NA NA -296 4
https://openalex.org/W3165700293 2404.19528 3 3 1 0 0 -435 7
https://openalex.org/W3119952860 2404.19528 1 1 2 NA NA -296 3
https://openalex.org/W3212581652 2404.19528 7 7 4 0 0 -646 5
https://openalex.org/W3175147915 2404.19528 4 4 3 1 0 -467 5
https://openalex.org/W4286588390 2404.19528 7 7 4 NA NA -661 12
https://openalex.org/W3197680961 2404.19528 2 2 1 NA NA -296 7
https://openalex.org/W4220737258 2404.19528 2 2 3 NA NA -661 2
https://openalex.org/W4281719146 2404.19528 1 1 3 NA NA -661 6
https://openalex.org/W4283078002 2404.19528 4 4 1 0 0 -812 13
https://openalex.org/W3138282183 2404.19528 3 3 3 0 0 -274 5
https://openalex.org/W4320813754 2404.19528 6 6 2 NA NA -661 5
https://openalex.org/W4226081069 2404.19528 3 3 2 0 0 -758 6
https://openalex.org/W4285704249 2404.19528 16 16 1 NA NA -296 4
https://openalex.org/W4225488885 2404.19528 11 11 0 NA NA -661 3
https://openalex.org/W3130428992 2404.19528 5 5 2 NA NA -296 5
https://openalex.org/W4295356574 2404.19528 3 3 1 NA NA -661 12
https://openalex.org/W4297748256 2404.19528 3 3 1 NA NA -296 5
https://openalex.org/W4221141014 2404.19528 3 3 3 NA NA -661 2
https://openalex.org/W4287326143 2404.19528 5 5 1 NA NA -296 17
https://openalex.org/W4295022794 2404.19528 4 4 3 NA NA -296 9
https://openalex.org/W4226293412 2404.19528 9 9 1 NA NA -296 13
https://openalex.org/W4206850228 2404.19528 2 2 1 0 0 -296 4
https://openalex.org/W4292547040 2404.19528 3 3 1 NA NA -296 12
https://openalex.org/W3127406889 2404.19528 6 6 1 NA NA -296 7
https://openalex.org/W4295362409 2404.19528 10 10 3 NA NA -661 5
https://openalex.org/W3198366022 2404.19528 5 5 2 0 0 -423 9
https://openalex.org/W4285486259 2404.19528 2 2 1 NA NA -296 12
https://openalex.org/W4293791265 2404.19528 6 6 1 NA NA -661 5
https://openalex.org/W4309233580 2404.19528 2 2 0 NA NA -296 6
https://openalex.org/W4309426834 2404.19528 9 9 0 NA NA -296 6
https://openalex.org/W3209540948 2404.19528 3 3 2 NA NA -296 3
https://openalex.org/W4287239553 2404.19528 8 8 1 NA NA -296 5
https://openalex.org/W3191307121 2404.19528 1 1 1 NA NA -296 14
https://openalex.org/W4302611641 2404.19528 3 3 2 NA NA -296 3
https://openalex.org/W4289644849 2404.19528 6 6 1 NA NA -661 16
https://openalex.org/W4287183381 2404.19528 5 5 1 NA NA -296 7
https://openalex.org/W3201469068 2404.19528 5 5 1 NA NA -296 5
https://openalex.org/W3021736008 2404.19528 5 5 3 2 0 -434 19
https://openalex.org/W3130406290 2404.19528 2 2 0 NA NA -296 8
https://openalex.org/W4220924308 2404.19528 341 100 570 2 0 -735 8
https://openalex.org/W3160972302 2404.19528 2 2 1 NA NA -296 9
https://openalex.org/W3166073718 2404.19528 2 2 2 0 0 -509 12
https://openalex.org/W4224279932 2404.19528 7 7 2 NA NA -661 6
https://openalex.org/W3118885721 2404.19528 6 6 1 NA NA -296 6
https://openalex.org/W3142816400 2404.19528 6 6 1 1 0 -392 3
https://openalex.org/W4286857605 2404.19528 3 3 1 NA NA -296 11
https://openalex.org/W4287024839 2404.19528 3 3 1 NA NA -296 6
https://openalex.org/W3115532373 2404.19528 5 5 1 1 0 -441 4
https://openalex.org/W4224942145 2404.19528 2 2 2 NA NA -661 22
https://openalex.org/W4292492335 2404.19528 3 3 1 NA NA -890 7
https://openalex.org/W4394661031 2404.19528 1 1 1 NA NA -296 4
https://openalex.org/W4287203373 2404.19528 2 2 1 NA NA -296 8
https://openalex.org/W4288076090 2404.19528 3 3 1 NA NA -296 5
https://openalex.org/W3173594878 2404.19528 2 2 2 NA NA -296 2
https://openalex.org/W4286967543 2404.19528 1 1 2 NA NA -296 6
https://openalex.org/W4221141544 2404.19528 5 5 1 NA NA -661 7
https://openalex.org/W4394647085 2404.19528 4 4 2 NA NA -296 12
https://openalex.org/W4284971939 2404.19528 8 8 1 NA NA -661 4
https://openalex.org/W4287333191 2404.19528 4 4 1 NA NA -296 4
https://openalex.org/W4287372670 2404.19528 4 4 1 NA NA -296 9
https://openalex.org/W4284969813 2404.19528 5 5 2 NA NA -661 32
https://openalex.org/W4286236413 2404.19528 7 7 1 NA NA -661 4
https://openalex.org/W3194197021 2404.19528 5 5 2 NA NA -296 14
https://openalex.org/W4280489646 2404.19528 7 7 1 NA NA -661 15
https://openalex.org/W4287326671 2404.19528 4 4 1 NA NA -296 5
https://openalex.org/W4226084786 2404.19528 4 4 1 NA NA -296 5
https://openalex.org/W3210790948 2404.19528 15 15 2 0 0 -596 8
https://openalex.org/W4308261768 2404.19528 3 3 1 NA NA -296 7
https://openalex.org/W3136433935 2404.19528 2 2 1 NA NA -296 5
https://openalex.org/W3161635324 2404.19528 9 9 2 NA NA -296 6
https://openalex.org/W4297577928 2404.19528 2 2 1 NA NA -296 2
https://openalex.org/W4283024410 2404.19528 3 3 1 0 0 -775 6
https://openalex.org/W3180540076 2404.19528 2 2 1 NA NA -296 6
https://openalex.org/W4200635592 2404.19528 2 2 1 NA NA -296 2
https://openalex.org/W3181082722 2404.19528 2 2 1 NA NA -296 7
https://openalex.org/W3088642134 2404.19528 5 5 195 78 6 -198 6
https://openalex.org/W3171615767 2404.19528 2 2 1 NA NA -296 16
https://openalex.org/W4287205467 2404.19528 4 4 1 NA NA -296 4
